Title,Price,Rating,Reviews,Link,Brand
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, Core Black/2.8Kg), C1VGKG-031IN",164990,4.4,11,https://www.amazon.in/MSI-Pulse-Intel-Ultra-Built/dp/B0CXDDRHKM/ref=sr_1_161?dib=eyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs&dib_tag=se&keywords=gaming+laptop&qid=1766759104&sr=8-161,MSI
"HP OMEN Gaming, 14th Gen Intel Core i7-14650HX, 8GB RTX 4060 (16GB DDR5, 1TB SSD) 144Hz, IPS, FHD, 16.1-inch (40.9 cm) Win11, Office21, Black, 2.39 kg, wf1150TX, RGB KB, Tempest Cooling, Gaming Laptop",135000,3.9,32,https://www.amazon.in/HP-i7-14650HX-16-1-inch-Backlit-wf1150TX/dp/B0DNKL7T46/ref=sr_1_162?dib=eyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs&dib_tag=se&keywords=gaming+laptop&qid=1766759104&sr=8-162,HP
HP Victus AI Powered Gaming Laptop (Ryzen 7 7840Hs-16 GB DDR5 RAM / 512GB SSD / Win11 Home+MSO'2021/6 GB NVIDIA GeForce RTX 3050 Graphics/RGB Backlit KB/FHD Camera/Performance Blue/2.29KG) S0095AX,79500,3.3,7,https://www.amazon.in/HP-Victus-Geforce-Performance-16-S0095Ax/dp/B0CR6LRN42/ref=sr_1_163?dib=eyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs&dib_tag=se&keywords=gaming+laptop&qid=1766759104&sr=8-163,HP
"MSI Katana 15 HX, Intel 14th Gen. i5-14450HX, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5050, GDDR7 8GB/Black/2.4Kg) B14WEK-438IN",101990,0.0,0,https://www.amazon.in/MSI-i5-14450HX-Windows-GeForce-B14WEK-438IN/dp/B096XZH2W4/ref=sr_1_164?dib=eyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs&dib_tag=se&keywords=gaming+laptop&qid=1766759104&sr=8-164,MSI
"Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB RAM/512GB SSD/NVIDIA RTX 3050 6GB/Win 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83GS00PJIN",74990,4.1,193,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODgxMzExNTUzNTc0NDU3OjE3NjY3NTkxMDQ6c3BfYnRmOjMwMDI2Mzc1MDQ3NjMzMjo6MDo6&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS003NIN%2Fdp%2FB0D49RN3X6%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759104%26sr%3D8-165-spons%26aref%3D44OSB8EsTf%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=44OSB8EsTf&sp_cr=ZAZ,LENOVO
"ASUS TUF Gaming F16,Smartchoice,Intel Core 5 Processor 210H,14th Gen Gaming Laptop(RTX 4050-6GB/140WTGP/16GB/512GB/FHD+/16""/144Hz/Win 11/M365 Basic(1Year)*/Office-24/Mecha Gray/2.20 Kg)FX677VU-RL055WS",86990,3.8,21,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODgxMzExNTUzNTc0NDU3OjE3NjY3NTkxMDQ6c3BfYnRmOjMwMDYwODEyMjYwNzIzMjo6MDo6&url=%2FASUS-Processor-4050-6GB-140WTGP-FX677VU-RL055WS%2Fdp%2FB0DXF2M5S5%2Fref%3Dsr_1_166_sspa%3Fdib%3DeyJ2IjoiMSJ9.1ZRR5DLvXgrZWeO9Um2943DToYEwsPeX7Yy_rGcw9WGNEd6MehSNAoNrdPSyLyQXrEsJ2rmdkCkMjRyFXabeLYW_tHKJxsIwTTyqu9NoGYAUW5j_LyU028HYw3J2flkE4DoKyBI22BKWT0zZO1UwMmpnCaGrBvk0wEJii8R-2yj8wMb6YxBxx1SoXp0eWKzvUflZYyeFW_YoRgKvRWa4__kbHJoAULPLc4E03iqKdKU.96YJ6VIRDXUlfgIZQnpodu-gvyu-x0Vdw_Yx8Pd9-zs%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759104%26sr%3D8-166-spons%26aref%3DTAfItU8dsV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=TAfItU8dsV&sp_cr=ZAZ,ASUS
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 4050 Gaming Laptop (16GB DDR4, 512GB SSD) 144Hz,300 nits,IPS, 15.6''/39.6cm, FHD, Win11, Office24, Mica Silver, 2,29kg, Backlit Kb,HD Camera,fa2701TX",76000,5.0,1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDEwODY3OTQ5ODAyMDE3OjE3NjY3NTkxMjA6c3BfYXRmX25leHQ6MzAwNzI0Njg3MzU0NTMyOjowOjo&url=%2FHP-i5-13420H-Office24-Backlit-fa2701TX%2Fdp%2FB0F3P3QM3V%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759120%26sr%3D8-161-spons%26aref%3DfMwuGQGVEa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=fMwuGQGVEa&sp_cr=ZAZ,HP
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN",74953,4.0,11,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDEwODY3OTQ5ODAyMDE3OjE3NjY3NTkxMjA6c3BfYXRmX25leHQ6MzAwNjIwMDY1ODU0NDMyOjowOjo&url=%2FMSI-i7-12650H-Windows-GeForce-B12UC-2239IN%2Fdp%2FB0DQPTMBKM%2Fref%3Dsr_1_162_sspa%3Fdib%3DeyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759120%26sr%3D8-162-spons%26aref%3DyWd5bVclN1%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=yWd5bVclN1&sp_cr=ZAZ,MSI
"Sword 16 HX, Intel 14th Gen. i7-14700HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050, GDDR6 6GB /Cosmos Gray/2.3Kg), 14VEKG-210IN",104990,3.1,7,https://www.amazon.in/MSI-Sword-Intel-14th-i7-14700HX/dp/B0CXDDWT7D/ref=sr_1_163?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-163,SWORD
"MSI Modern 14, AMD Ryzen 5 7430U, 36CM FHD 60Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home, MS Office 2024 + M365/AMD Radeon/Urban Silver/1.4Kg) C7M-105IN",40649,0.0,0,https://www.amazon.in/MSI-Modern-Gaming-Windows-C7M-105IN/dp/B096Y6BYP1/ref=sr_1_164?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-164,MSI
"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual Speakers (MSO, Blue,2.37 kg),fa0998TX",62999,4.0,114,https://www.amazon.in/HP-I5-12450H-15-6-Inch-Speakers-Fa0998Tx/dp/B0D9HM28T1/ref=sr_1_165?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-165,HP
"HP Victus, 13th Gen Intel Core i5-13420H, 4GB NVIDIA RTX 2050 Gaming Laptop (16GB RAM, 1TB SSD) 144Hz, IPS, 15.6""/39.6cm, Flicker-Free, Win11,Office21, Mica Silver, 2.3Kg, Enhanced Cooling, fa1307tx",67999,4.1,152,https://www.amazon.in/HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_166?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-166,HP
"ASUS Gaming V16, Intel Core 7 240H Gaming Laptop(RTX 5060-8GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Matte Black/1.95 Kg) V3607VM-RP057WS",119990,3.8,5,https://www.amazon.in/ASUS-5060-8GB-Backlit-Keyboard-V3607VM-RP057WS/dp/B0FB98PMHL/ref=sr_1_167?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-167,ASUS
"HP OMEN Gaming Laptop, 13th Gen Intel Core i7-13620H, 6GB RTX 4050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR5, 1TB SSD, RGB Backlit KB, B&O, Dual Speakers (MSO, Black, 2.32 kg), wd0011TX",121000,5.0,4,https://www.amazon.in/HP-i7-13620H-15-6-inch-Speakers-wd0011TX/dp/B0D2DCTP2Y/ref=sr_1_168?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-168,HP
"Alienware 16 Area-51 Gaming Laptop, AI Enabled Core Ultra 9 275HX Proc, 32GB DDR5, 2TB SSD, RTX 5080 16GB GDDR7 Graphics, 16.0"" WQXGA 240Hz 500 nits Display, Liquid Teal Color, Win 11 + MSO'24,3.4kg",405490,0.0,0,https://www.amazon.in/Alienware-Area-51-Enabled-275HX-Graphics/dp/B0FHY75GXG/ref=sr_1_169?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-169,ALIENWARE
"GIGABYTE AORUS 5 SE4, 15.6” inch FHD 240Hz, Intel Core i7-12700H 12th Gen, RTX 3070 8GB Graphics, Gaming Laptop (16GB DDR4 Memory/Windows 11 Home/Supports NVMe PCIe Gen4 SSD/Office 365/ Black)",189466,3.3,3,https://www.amazon.in/GIGABYTE-i7-12700H-Graphics-Windows-Supports/dp/B0B7JYFN31/ref=sr_1_170?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-170,GIGABYTE
"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN",59990,4.1,69,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDEwODY3OTQ5ODAyMDE3OjE3NjY3NTkxMjA6c3BfbXRmOjMwMDQ1Njk0NDk4MjAzMjo6MDo6&url=%2FMSI-i5-13420H-Windows-GeForce-B13UC-1805IN%2Fdp%2FB0CV9J1QSM%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759120%26sr%3D8-171-spons%26aref%3DYsQuMG6LgS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=YsQuMG6LgS&sp_cr=ZAZ,MSI
"ASUS Gaming V16 (2025) 14th Gen,Intel Core 5 210H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024,Matte Black,1.95 Kg),V3607VU-RP550WS",77790,4.0,47,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDEwODY3OTQ5ODAyMDE3OjE3NjY3NTkxMjA6c3BfbXRmOjMwMDYyMDA2NTg1NDYzMjo6MDo6&url=%2FASUS-Gaming-4050-6GB-Windows-V3607VU-RP550WS%2Fdp%2FB0F5N2ZK2S%2Fref%3Dsr_1_172_sspa%3Fdib%3DeyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759120%26sr%3D8-172-spons%26aref%3DsZP94ZxJ4H%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=sZP94ZxJ4H&sp_cr=ZAZ,ASUS
"MSI Crosshair A16, AMD 8th Gen. Ryzen 7 8840HX, 41cm QHD+ 240Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5060, GDDR7 8GB/Cosmos Gray/2.5Kg) D8WFKG-036IN",149990,0.0,0,https://www.amazon.in/MSI-Crosshair-Windows-GeForce-D8WFKG-036IN/dp/B096Y76SSS/ref=sr_1_173?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-173,MSI
"MSI Thin 15, Intel 12th Gen. Core i5 12450H, 40CM Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 3050, 4GB GDDR6/Cosmos Gray/1.86kg), B12UC-2086IN",68990,5.0,3,https://www.amazon.in/MSI-12450H-Windows-GeForce-B12UC-2086IN/dp/B0D2J17HNJ/ref=sr_1_174?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-174,MSI
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2242IN",62250,5.0,1,https://www.amazon.in/MSI-i7-12650H-Windows-GeForce-B12UC-2242IN/dp/B0DQPNXB5Q/ref=sr_1_175?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-175,MSI
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2240IN",69990,5.0,1,https://www.amazon.in/MSI-i7-12650H-Windows-GeForce-B12UC-2240IN/dp/B0DP5HWB52/ref=sr_1_176?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-176,MSI
"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GBx2/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN",58990,4.2,79,https://www.amazon.in/MSI-Cyborg-15-i5-12450H-A12UCX-264IN/dp/B0C3HZ82LH/ref=sr_1_177?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-177,MSI
"MSI Katana 15, Intel 13th Gen. i7-13620H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4060, GDDR6 6GB/Black/2.5Kg) B13VEK-106IN",99990,0.0,0,https://www.amazon.in/MSI-i7-13620H-Windows-GeForce-B13VEK-106IN/dp/B096YN49KF/ref=sr_1_178?dib=eyJ2IjoiMSJ9.Lh4zE2nq06TBdy4QAx4p4rdpDNNjdYprO8UFblPxa3LSkJp-olpZe5KQkWRTiB2ShRqEE-PxpF7pffbNw_87AbKicKl1iQBGjskrQAMUXhGuJU-E-dyCr_pvnaOXU9nqD8w8hThtK9ercA4eBLrkU1jSnOmaP16Me5Iao10nyGm3VqNliaGm2eweGQ-uKQuKn2OJLMCs3Eo-bxGeMvqVUtr8YyPWGlMLhLRh-uIpba4.gFXEz30XwYv3cSsQL6QuKzLfv4XY26u-ZslRJojoY6s&dib_tag=se&keywords=gaming+laptop&qid=1766759120&sr=8-178,MSI
